time,open,high,low,close,TD8,TD8,TD9,TD9,Small Bull Arrow,Small Bear Arrow,Big Bull Arrow,Big Bear Arrow,Overbought band,Oversold band,Caution,Danger
1772460000,65437.61,67230.59,65271.33,67177.52,,,,,0,0,0,0,67133.79804867048,65083.59654094887,,
1772463600,67173.02,69624.77,66996.9,69136.04,,,,,0,0,0,0,67870.08279979246,65042.21364120835,,
1772467200,69142.31,70120.19,68948.17,69452.45,,,,,0,0,0,0,68497.46943048571,64787.37408238443,,
1772470800,69452.7,69596.07,68804.87,69196.29,,,,,0,0,0,0,68861.8875452605,64703.58684152788,,
1772474400,69199.04,69282.74,68738.08,68893.48,,,,,0,0,0,0,69124.26395978547,64737.95197047381,,
1772478000,68894,69070.83,68589.81,68974.92,,,,,0,0,0,0,69319.34928064221,64830.253459781685,,
1772481600,68974.82,69526.74,68602.02,69119.78,,,,,0,0,0,0,69564.19495012137,64878.03940446654,,
1772485200,69115.52,69549.05,69016.1,69427.2,,,,,0,0,0,0,69784.10009027483,64869.1182611192,,
1772488800,69427,69518.22,69162.71,69451.33,,,,,0,0,0,0,69980.74065371156,64924.5091216848,,
1772492400,69449.33,69498.44,68757.05,68829.1,,,,,0,0,0,0,70154.76856565171,65006.9790055147,,
1772496000,68831.95,69172.62,68659.11,69101.6,,,,,0,0,0,0,70275.32490243191,65060.98442408922,,
1772499600,69097.98,69259.47,68752.26,68757.52,,,,,0,0,0,0,70393.02403257553,65129.702838625286,,
1772503200,68757.77,68767.51,68237.45,68522.07,,,,,0,0,0,0,70449.421769641,65265.93805415989,,
1772506800,68518.95,68549.63,68240.93,68377.8,,,,,0,0,0,0,70454.48974538023,65488.392330153365,,
1772510400,68379.28,68456.19,68058.9,68129.95,,,,,0,0,0,0,70439.03579702628,65711.0548001207,,
1772514000,68127.95,68567.63,67860.36,67954.14,,,,,0,0,0,0,70437.96081197653,65866.17504537896,,
1772517600,67954.23,68211.85,67810.25,68117.3,1,,,,0,0,0,0,70381.16459215143,66042.6639684589,,
1772521200,68116.07,68278.03,67958.03,68176.98,,,1,,0,0,0,0,70309.21231625344,66254.46558217832,,
1772524800,68177.16,68307.35,66913.65,67005.83,,,,,0,0,0,0,70194.61436493749,66409.18244122042,,
1772528400,67008.08,67195.04,66356.94,66650.55,,,,,0,0,0,0,70040.49552686037,66620.26959151342,,
1772532000,66644.63,67016.55,66449.75,66849.93,,,,,0,0,0,0,70066.03679640217,66899.68325598756,,
1772535600,66853.55,67156.83,66772.44,67023.76,,,,,0,0,0,0,70038.3629897013,66863.27255132071,,
1772539200,67023.76,67953.01,67023.76,67388.69,,,,,0,0,0,0,69864.5518150425,66750.07143489725,,
1772542800,67390.55,67426.26,66631.33,66929.66,,,,,0,0,0,0,69772.24518949675,66591.8929698104,,
1772546400,66929.44,67576.12,66154.13,66562.61,,,,,0,0,0,0,69697.15625035217,66374.5764270763,,
1772550000,66559.86,67834.81,66467.1,67728.52,,,,,0,0,0,0,69631.90267263088,66232.24873289505,,
1772553600,67733.28,68996.99,67499.79,68180.03,,,,,0,0,0,0,69562.20253398079,66210.09990419215,,
1772557200,68185.24,68408.5,67621.38,68323.76,,,,,0,0,0,0,69434.21367547163,66221.09806188373,,
1772560800,68322.85,68927.03,67998.67,68643.06,,,,,0,0,0,0,69348.35674667248,66268.05106803199,,
1772564400,68644.06,68892.25,68337.63,68443.16,,,,,0,0,0,0,69256.88684430884,66287.46408656897,,
1772568000,68447.12,68593.09,68099.77,68270.05,,,,,0,0,0,0,69185.0296657307,66307.72007713646,,
1772571600,68271.02,68271.02,67832.46,68031.59,,,,,0,0,0,0,69067.46763669493,66340.91064749965,,
1772575200,68032.5,68531.46,68031.34,68320.66,,,,,0,0,0,0,69041.17622057539,66346.31679106926,,
1772578800,68322.33,68858.47,68259.17,68340.17,,,,,0,0,0,0,69077.55619855518,66345.59624810639,,
1772582400,68340.17,68422.1,67881.83,68107.28,,,,,0,0,0,0,69074.7187507262,66347.45766630472,,
1772586000,68116.31,68915.35,67968.82,68420.05,,,,,0,0,0,0,69116.10053229485,66346.92878409266,,
1772589600,68422.84,68455.3,67991.44,68326.31,,,,,0,0,0,0,69132.36510733613,66346.52059026492,,
1772593200,68317.06,68392.84,67407.72,67740.81,,,,,0,0,0,0,69139.93099553698,66335.63880914284,,
1772596800,67735.25,67964.69,67471.32,67797.58,,,,,0,0,0,0,69125.35224680709,66375.9370106532,,
1772600400,67799.78,68376.22,67685.02,68207.27,,,,,0,0,0,0,69120.72974375034,66505.51317536736,,
1772604000,68203.52,68676.71,68044.23,68507.36,,,,,0,0,0,0,69103.0003774829,66636.72722080836,,
1772607600,68508.36,69652.05,68355.07,69508.8,,,,,0,0,0,0,69231.61091869208,66722.59756108676,,
1772611200,69505.03,71174.2,69140.59,71011.76,,,,,0,0,0,0,69777.22016992925,66731.7918214832,,
1772614800,71011.96,71901.92,70725.99,71520.64,,,,,0,0,0,0,70353.32892056572,66610.28248172613,,
1772618400,71521.97,71894.6,71200.83,71336.98,,,,,0,0,0,0,70803.6983176785,66627.60720913784,,
1772622000,71339.55,71497.32,70934.48,71116.47,,,,,0,0,0,0,71104.91024175599,66731.54218708433,,
1772625600,71116.47,71355.7,70597.02,71344.25,,,,,0,0,0,0,71343.75835048161,66777.40605453664,,
1772629200,71344.75,71628.16,71217.74,71484.25,,,,,0,0,0,0,71607.8256493305,66795.94184903959,,
1772632800,71479.8,72623.28,71318.19,71630.97,,,,,0,0,0,0,72012.71312984794,66812.31614217251,,
1772636400,71630.28,73508.25,71618.68,73418.68,,,,,0,0,0,0,72535.64244250736,66813.02078074944,,
1772640000,73421.81,73549.79,72568.05,73338.05,,,,,0,0,0,0,72992.25096129294,66798.60510775268,,
1772643600,73334.4,73783.5,72982.85,73253.99,,,,,0,0,0,0,73419.80602431926,66842.46315420777,,
1772647200,73249.44,73734.25,72936.38,73714.1,,,,,0,0,0,0,73785.70271235718,66932.08306522606,,
1772650800,73715.8,74070.77,73554.16,73658.16,,,,,0,0,0,0,74161.91045117512,67005.06975756556,,
1772654400,73657.36,73752.26,73059.27,73066.26,,,,,0,0,0,0,74423.71965839705,67214.87647046377,,
1772658000,73066.75,73347.05,72903.3,73339.01,,,,,0,0,0,0,74609.82024499796,67466.25863344867,,
1772661600,73340.76,73553.15,72641.2,72716.75,,,,,0,0,0,0,74755.10920875188,67764.08377795502,,
1772665200,72717,72889.02,72333.41,72681.77,,,,,0,0,0,0,74773.93094943366,68211.24562240453,,
1772668800,72689.77,73017.54,72570.45,72782.47,,,,,0,0,0,0,74688.29410940518,68712.24860478977,,
1772672400,72775.97,73305.18,72427.32,72550.93,,,,,0,0,0,0,74579.23078923786,69249.37989246001,,
1772676000,72551.08,72900.15,72356.76,72518.78,,,,,0,0,0,0,74352.95381555686,69796.66597378344,,
1772679600,72521.02,72770.62,72361.22,72510.26,,,,,0,0,0,0,74157.28429071214,70379.43909389904,,
1772683200,72506.77,73094.67,72465.91,72829.37,,,,,0,0,0,0,74131.0110530397,70873.52941700297,,
1772686800,72831.26,72928.88,72272.82,72428.44,,,,,0,0,0,0,74132.25719302517,71047.83531310444,,
1772690400,72429.69,72671.14,72057.26,72561.35,,,,,0,0,0,0,74117.94613349749,71141.96051818624,,
1772694000,72559.09,72675.27,71790.19,72064.6,,,,,0,0,0,0,74059.05491844595,71266.88252254397,,
1772697600,72070.62,72379.06,71777.65,72350.22,,,,,0,0,0,0,73958.93807483123,71484.9575823143,,
1772701200,72349,72890.3,72311.47,72611.46,,,,,0,0,0,0,73859.16921922106,71632.11964350441,,
1772704800,72613.25,73581.44,72537.7,73412.01,,,,,0,0,0,0,73892.19760721404,71789.77820179034,,
1772708400,73411.78,73474.88,72802.11,72925.18,,,,,0,0,0,0,73889.00645292542,71908.86877560159,,
1772712000,72930.83,73084.52,72679.92,72910.29,,,,,0,0,0,0,73857.07389354965,71912.74306214802,,
1772715600,72905.29,72953.82,72212.38,72478.17,,,,,0,0,0,0,73787.60993627325,71884.76602223406,,
1772719200,72478.65,72847.36,71976.88,72621.68,,,,,0,0,0,0,73717.67923756252,71832.97163266504,,
1772722800,72626.78,72780.86,71178.2,71659.67,,,,,0,0,0,1,73563.36977405372,71701.83008779286,0,0
1772726400,71665.57,71666.8,70798.33,71317.85,,,,,0,0,0,0,73574.41173698714,71461.04312616697,0,0
1772730000,71317.85,71586.55,70639.53,70703.07,,,,,0,0,0,0,73608.85023029723,71225.67746800138,0,0
1772733600,70701.32,71088.68,70652.62,70990.6,,,,,0,0,0,0,73641.81197128753,71027.2769135948,0,0
1772737200,70991.1,71428.02,70864.33,70927.7,,,,,0,0,0,0,73660.40139135518,70892.74374461736,0,0
1772740800,70917.89,71380.1,70842.33,71243.98,1,,,,0,0,0,0,73652.23953491826,70772.0631789578,0,0
1772744400,71234.63,71566.69,71030.07,71139.29,,,,,0,0,0,0,73582.4210434212,70689.64523372942,1,0
1772748000,71141.74,71360.68,71072.88,71221.51,,,,,0,0,0,0,73554.73109932111,70621.02847358827,0,0
1772751600,71214.78,71301.41,70781.46,70881.5,,,,,0,0,0,0,73529.06483573641,70525.07469716741,0,0
1772755200,70887.5,71044.55,70785.5,70977.05,,,,,0,0,0,0,73467.68024238714,70446.25317605092,,0
1772758800,70982.8,71290.68,70392.17,71252.7,,,,,0,0,0,0,73398.23390709149,70319.50948270275,,0
1772762400,71254.73,71410.7,71034.2,71242.84,,,,,0,0,0,0,73344.30980457585,70279.74032742518,,1
1772766000,71237.61,71290.56,70994.91,71085.15,,,,,0,0,0,0,73283.99262643754,70240.32815049564,,
1772769600,71085.35,71120.95,70289.16,70616.54,,,,,0,0,0,0,73247.57168006562,70122.5511983935,,
1772773200,70616.32,70660.05,70140.23,70438.72,,,,,0,0,0,0,73160.44006351623,70011.14044042371,,
1772776800,70432,70841.74,70263.94,70601.11,,,,,0,0,0,0,72917.38413636592,69958.38434366057,,
1772780400,70600.24,71182.39,70472.86,71065.41,,,,,0,0,0,0,72648.42092032284,70000.08474974384,,
1772784000,71065.19,71072.72,70745.51,70784.37,,,,,0,0,0,0,72426.01164767105,70109.20968460377,,
1772787600,70787.62,70814.87,70300.29,70564.7,,,,,0,0,0,0,72196.37105418985,70154.92811358196,,
1772791200,70559.8,70787.45,70467.6,70533.74,,,,,0,0,0,0,71941.04364097358,70239.3909119414,,
1772794800,70532.76,70636.03,70197.86,70225.37,,,,,0,0,0,0,71625.07377855526,70196.63050118698,,
1772798400,70220.49,70229.78,69665.92,69933.98,,,,,0,0,0,1,71617.89977049206,70041.9125952548,,
1772802000,69927.27,70333.83,69219.81,69223.02,,,,,0,0,0,0,71585.46881788608,69811.91851688015,,
1772805600,69224.29,69269.5,68165.96,68406.82,,,,,0,0,0,0,71744.78583140593,69352.07850443537,,
1772809200,68412.47,69105.62,68311.18,68503.82,,,,,0,0,0,0,71813.34261889406,69037.29562430482,,
1772812800,68501.91,68792.78,68225.26,68448.32,,,,,0,0,0,0,71869.8013122095,68756.65942228115,,
1772816400,68447.09,68646.02,67740.79,67955.78,1,,,,0,0,0,0,71863.87548005176,68424.30959925451,,
1772820000,67955.44,68474,67951,68173.04,,,1,,0,0,0,0,71854.51090375804,68185.2457480253,,
1772823600,68173.54,68471.01,68003.45,68119.3,,,,,0,0,0,0,71811.04884213963,67981.11170073005,,
1772827200,68119.05,68273.01,67765.18,68104.74,,,,,0,0,0,0,71779.43041140573,67767.31823773358,,
1772830800,68102.64,68327,67927.44,68286.46,,,,,0,0,0,0,71681.62542818928,67597.80394058935,,
1772834400,68286.48,68429.97,68225.71,68316.85,,,,,0,0,0,0,71531.0343141196,67512.04038193464,,
1772838000,68316.95,68369,68097.58,68112.31,,,,,0,0,0,0,71372.31885776194,67436.87310822893,,
1772841600,68106.91,68383.13,68103.83,68288.14,,,,,0,0,0,0,71211.68932176052,67348.66211744845,,
1772845200,68285.64,68356.95,68179.88,68257.89,,,,,0,0,0,0,71094.80016627398,67278.87151000694,,
1772848800,68259.41,68365.13,68058.06,68344.27,,,,,0,0,0,0,70932.55842917052,67217.42461128662,,
1772852400,68349.27,68564.57,68100.19,68105.89,,,,,0,0,0,0,70683.89366615939,67195.84186584994,,
1772856000,68099.42,68141.95,67812.5,68062.03,,,,,0,0,0,0,70424.07347710714,67209.79350603637,,
1772859600,68063.03,68137.39,67909.84,68008.73,,,,,0,0,0,0,70175.79708966806,67228.01014883954,,
1772863200,68008.53,68019.58,67596.4,67685.98,,,,,0,0,0,0,69889.67138802398,67294.26546618713,,
1772866800,67687.5,67857.32,67437.83,67844.91,,,,,0,0,0,0,69585.5919853537,67382.75987028133,,
1772870400,67844.16,68032.87,67724.66,67799.1,,,,,0,0,0,0,69318.7327804512,67498.28144616912,,
1772874000,67799.85,68066,67735.93,68001.29,,,,,0,0,0,0,68918.72684427966,67610.4479862552,,
1772877600,68006.54,68097.84,67873.53,67885.59,,,,,0,0,0,0,68773.79410208172,67602.93856841957,,
1772881200,67884.09,68236.36,67853.68,68016.35,,,,,0,0,0,0,68641.92832377377,67604.68088209046,,
1772884800,68016.35,68082.77,67897.06,67988.6,,,,,0,0,0,0,68568.21641060893,67606.9988125495,,
1772888400,67988.6,68080.45,67863.19,67920.13,,,,,0,0,0,0,68515.58593200544,67617.89936179655,,
1772892000,67923.88,68077.05,67618.77,68022.25,,,,,0,0,0,0,68488.04026896895,67587.01853458694,,
1772895600,68015.79,68025.09,67781.28,67882.21,,,,,0,0,0,0,68458.05488100108,67576.62905852722,,
1772899200,67880.21,67892,67708.11,67795.84,,,,,0,0,0,0,68455.52834224512,67570.80770034097,,
1772902800,67793.34,67943.43,67771.12,67783.46,,,,,0,0,0,0,68441.31449715307,67561.71869910663,,
1772906400,67780.68,67784.34,67483.68,67572.86,,,,,0,1,0,0,68417.77862962951,67526.2017184869,0,0
1772910000,67570.86,67570.86,66937.86,67089.3,,,,,0,0,0,1,68416.98780965526,67364.29797149319,0,0
1772913600,67086.55,67432.15,67079.73,67396.2,,,,,0,0,0,0,68416.0143919455,67271.45910981219,0,0
1772917200,67393.2,67479.69,67279.46,67449.08,,,,,0,0,0,0,68396.92657659923,67233.47954699161,1,0
1772920800,67450.71,67467.41,67101.72,67255.68,1,,,,0,0,0,0,68365.76198858567,67168.41519385371,0,0
1772924400,67259.45,67397.04,67186.27,67259.93,,,,,0,0,0,0,68287.82613029057,67131.23753992225,,1
1772928000,67260.18,67480.25,67173.02,67193.09,,,,,0,0,0,0,68266.47038398584,67087.63787796265,,0
1772931600,67194.84,67351.77,67093.07,67295.43,,,,,0,0,0,0,68246.99899126307,67041.12221573485,,0
1772935200,67293.93,67422.1,66827.7,66919.49,,,,,0,0,0,0,68229.94931006429,66953.83766486584,,0
1772938800,66920.35,67081.45,66850.52,67003.52,,,,,0,0,0,0,68246.99586768683,66886.00331622855,,0
1772942400,67003.21,67089.69,66552.32,66636.52,,,,,0,0,0,0,68233.93719224323,66765.7562894176,,0
1772946000,66626.99,67243.16,66614.04,67143.1,,,,,0,0,0,0,68197.60815603132,66673.8429468277,,0
1772949600,67146.6,67227,67037.31,67164.48,,,,,0,0,0,0,68149.94661791572,66653.84942427091,,
1772953200,67162.76,67449.8,67154.04,67321.14,,,,,0,0,0,0,68068.2351814398,66648.97494926145,,
1772956800,67318.66,67565.95,67165.14,67533.35,,,,,0,0,0,0,68010.66358035848,66654.78627139772,,
1772960400,67534.87,67893.61,67471.63,67697.25,,,,,0,0,0,0,67980.7088312622,66672.98341499953,,
1772964000,67694.27,68190.64,67692.38,67897.7,,,,,0,0,0,0,68003.2372466949,66669.41732657756,,
1772967600,67893.42,67893.47,67415.5,67518.41,,,,,0,0,0,0,67982.96936618174,66684.0319600132,,
1772971200,67518.41,67642.51,66899.1,67316.88,,,,,0,0,0,0,67955.5299859217,66670.78551813004,,
1772974800,67319.41,67429.24,66821.66,67234.47,,,,,0,0,0,0,67906.19019648583,66666.53854001228,,
1772978400,67232.22,67413.64,67050.33,67329.88,,,,,0,0,0,0,67876.74296619637,66666.76059566873,,
1772982000,67331.35,67359.11,67074.29,67207.76,,,,,0,0,0,0,67867.11727276737,66676.15773553953,,
1772985600,67203.76,67259.66,66795.95,66871.8,,,,,0,0,0,0,67864.651222164,66651.58683928825,,
1772989200,66874.55,67174.71,66795.48,67046.6,,,,,0,0,0,0,67860.63196880202,66625.64324576224,,
1772992800,67051.91,67066.4,66745.86,66814.63,,,,,0,0,0,0,67859.41450859501,66597.7088652545,,
1772996400,66809.13,67461.86,66779.35,67326.04,,,,,0,0,0,0,67862.59192212239,66574.36565130625,,
1773000000,67324.31,67515.4,67024.42,67221.65,,,,,0,0,0,0,67864.9234895754,66570.95678100236,,
1773003600,67223.19,67251.23,66705.05,67005.21,,,,,0,0,0,0,67863.38208876012,66542.93058767257,,
1773007200,67003.74,67010.16,65626.43,66239.49,,,,,0,0,0,0,67864.26132495157,66297.79596087949,,
1773010800,66239.24,66569.16,65928.94,65979.32,,,,,0,0,0,0,67906.40704653582,66172.49464172815,,
1773014400,65976.07,66757.55,65834.38,66363.27,,,,,0,0,0,0,67921.35638466082,66064.11860597563,,
1773018000,66361.19,66688.42,66124.66,66202.95,,,,,0,0,0,0,67935.93409231516,66008.02059761652,,
1773021600,66205.2,66711.34,65963.64,66540.21,,,,,0,0,0,0,67944.17443700852,65913.10944649714,,
1773025200,66538.24,67669.54,66514.69,67207.09,,,,,0,0,0,0,67964.48506093356,65889.4808071893,,
1773028800,67207.34,67609.48,67114.52,67146.56,,,,,0,0,0,0,67968.6566104129,65889.82727859709,,
1773032400,67147.76,68057.03,67122.84,67902.89,,,,,0,0,0,0,67995.02771565726,65900.65303464218,,
1773036000,67909.39,67935.73,67244.48,67257.75,,,,,0,0,0,0,67949.54534766835,65928.81654374556,,
1773039600,67259.95,67561.13,66894.8,67536.26,,,,,0,0,0,0,67907.81866311027,65941.99317935966,,
1773043200,67544.94,67913.64,67388.67,67799.4,,,,,0,0,0,0,67944.49937097516,65930.31911471269,,
1773046800,67805.7,68449.79,67565.86,67977.47,,1,,,0,0,0,0,68096.54549096197,65913.70871103439,,
1773050400,67981.25,68078.47,67550.93,67606.99,,,,1,0,0,0,0,68165.80251842596,65899.39225776076,,
1773054000,67606.02,67854.41,67340.57,67758.41,,,,,0,0,0,0,68204.31388264705,65896.43029977473,,
1773057600,67759.66,68335.33,67751.66,68151.61,,,,,0,0,0,0,68309.63501164882,65883.97605757721,,
1773061200,68154.11,69304.72,68131.7,68988.58,,,,,0,0,0,0,68599.6500029778,65852.84021838206,,
1773064800,68987.05,69495.48,68706.21,69160.5,,,,,0,0,0,0,68879.2821293931,65788.03415036839,,
1773068400,69166.68,69276.5,68753.15,68895.84,,,,,0,0,0,0,69072.55501204243,65752.70487339795,,
1773072000,68894.04,69238.77,68657.51,68974.71,,,,,0,0,0,0,69237.44452147755,65735.06237832787,,
1773075600,68975.69,69097.91,68279.99,68613.12,,,,,0,0,0,0,69366.24659208863,65775.7573466066,,
1773079200,68613.37,68718.07,68249.18,68367.42,,,,,0,0,0,0,69429.37031325248,65980.55452653288,,
1773082800,68370.54,69545.25,68370.54,69015.03,,,,,0,0,0,0,69557.55550321804,66157.07962129696,,
1773086400,69011.86,69169.6,68786.73,68991.14,,,,,0,0,0,0,69613.61905124185,66366.81988027619,,
1773090000,68984.44,69128.05,68689.14,68937.41,,,,,0,0,0,0,69626.05033629491,66561.626331866,,
1773093600,68932.31,69047.1,68620.05,68654.33,,,,,0,0,0,0,69589.61968504495,66835.20933631316,,
1773097200,68655.67,68710.59,68394.85,68446.77,,,,,0,0,0,0,69593.19064887299,67030.42651733923,,
1773100800,68446.54,69298.66,68400.4,69167.85,,,,,0,0,0,0,69634.52541435891,67134.42447151097,,
1773104400,69166.53,69392.26,68816.68,69276.94,,,,,0,0,0,0,69698.10267295562,67244.05867984226,,
1773108000,69272.43,70592.55,69121.35,70285.48,,,,,0,0,0,0,69958.52274637225,67336.39227281348,,
1773111600,70283.76,70378,69399.09,69443.83,,,,,0,0,0,0,70095.95295360009,67506.96172347794,,
1773115200,69443.88,70135.85,69443.13,70080.66,,,,,0,0,0,0,70187.2362556604,67605.3505407899,,
1773118800,70081.98,70367.85,69910.25,69980.85,,,,,0,0,0,0,70324.11363002796,67654.25258522265,,
1773122400,69981.38,70195.32,69776.83,69921.29,,,,,0,0,0,0,70390.27345678603,67754.77271140197,,
1773126000,69925.65,70541.02,69847.99,70419.38,,,,,0,0,0,0,70453.3355896451,67926.54052036042,,
1773129600,70424.89,71098.63,70398.5,70699.84,,,,,0,0,0,0,70638.97596907892,67992.41204861921,,
1773133200,70703.12,71310.16,70671.56,71079.52,,,,,0,0,0,0,70870.37648802937,68005.24331501183,,
1773136800,71078.47,71096.81,70692.88,70786.73,,,,,0,0,0,0,71030.1624319797,67987.57559270281,,
1773140400,70786.26,70883.16,70564.23,70617.42,,,,,0,0,0,0,71143.23474117769,68002.71031127142,,
1773144000,70614.34,70646.2,70320.01,70535.39,,,,,0,0,0,0,71214.87877416842,68057.37527038979,,
1773147600,70537.89,70938.68,69741.75,69939.05,,,,,0,0,0,0,71307.68475470232,68178.01616156366,,
1773151200,69944.3,71539.02,69281.45,71470.21,,,,,0,0,0,0,71448.30770299929,68294.5754680537,,
1773154800,71471.31,71792.52,70924.28,71367.23,,,,,0,0,0,0,71641.53460783871,68392.81757915241,,
1773158400,71364.73,71730.61,70966.15,71288.56,,,,,0,0,0,0,71785.31961540539,68455.20429859112,,
1773162000,71287.58,71478.3,70536.76,70890.07,,,,,0,0,0,0,71863.56020699017,68569.88893004859,,
1773165600,70888.09,70937.38,69908.98,70028.72,,,,,0,0,0,0,71853.9058155527,68702.61570263146,,
1773169200,70030.25,70292.6,69741.77,70056.42,,,,,0,0,0,0,71741.1195959076,68883.44865569593,,
1773172800,70055.57,70360.77,70019.27,70253.37,,,,,0,0,0,0,71677.41807834741,69106.08956848917,,
1773176400,70253.1,70431.39,69557.41,69778.6,,,,,0,0,0,0,71602.46070038392,69224.33643083532,,
1773180000,69773.85,69876.2,69462.86,69714.86,,,,,0,0,0,0,71625.96691961582,69277.85904031634,,
1773183600,69714.36,69985.4,69711.04,69959.56,,,,,0,0,0,0,71638.39338499574,69316.78438322869,,
1773187200,69960.31,70180.49,69772.24,70052.04,,,,,0,0,0,0,71636.95383270309,69356.80734118729,,
1773190800,70052.55,70152.93,69896.7,70090.22,,,,,0,0,0,0,71640.77941957036,69355.74236376093,,
1773194400,70089.75,70131.15,69636.96,69827.2,,,,,0,0,0,0,71642.62092792621,69340.66209298295,,
1773198000,69823.73,69904.88,69508.52,69564.15,,,,,0,0,0,0,71653.35970899877,69303.58369499703,,
1773201600,69565.38,70271.63,69513.28,70150.78,,,,,0,0,0,0,71615.31436666191,69247.95416883126,,
1773205200,70143.9,70204.52,69436.75,69517.03,,,,,0,0,0,0,71548.03884692915,69197.72589943476,,
1773208800,69514.3,70002.77,69508.57,69957.43,,,,,0,0,0,0,71502.06647837696,69168.96249628463,,
1773212400,69958.94,70025.22,69516.05,69663.66,,,,,0,0,0,0,71470.84459593927,69143.80450852627,,
1773216000,69665.21,69795.12,69515.27,69667.96,,,,,0,0,0,0,71459.00408880746,69115.19733104468,,
1773219600,69663.08,69759.21,69393.8,69471.5,,,,,0,0,0,0,71416.94820677277,69084.8467919581,,
1773223200,69476.98,69729.21,69401.45,69620.05,,,,,0,0,0,0,71275.66005010229,69099.54805977819,,
1773226800,69620.36,69685.08,69166.91,69188.59,,,,,0,0,0,0,71049.61108070613,69100.50185054408,,
1773230400,69185.39,69783.07,68985.58,69367.33,,,,,0,0,0,0,70781.61540068364,69131.4782859102,,
1773234000,69363.32,71098.82,69348.26,70190.93,,,,,1,0,0,0,70679.62917539969,69187.42852891357,0,0
1773237600,70189.92,70998.39,69973.32,70591.12,,,,,0,0,0,0,70693.02896618443,69182.95388290666,0,0
1773241200,70592.95,70668.13,69710.77,70250.65,,,,,0,0,0,0,70736.73308574714,69183.04363960205,0,0
1773244800,70249.73,70847.27,70181.93,70587.24,,,,,0,0,0,0,70800.86815118212,69165.06330101592,0,0
1773248400,70585.78,71344.05,70520.51,70792.13,,,,,0,0,0,0,70950.96656944675,69103.5782584211,0,0
1773252000,70800.01,70914.59,70445,70642.12,,,,,0,0,0,0,71026.11998548885,69086.62828853377,0,0
1773255600,70641.34,70763.4,70400.25,70672.8,,,,,0,0,0,0,71074.37204984484,69071.43330709079,0,0
1773259200,70673.01,70720.57,70418.81,70648.9,,1,,,0,0,0,0,71111.21045047889,69059.838082685,0,0
1773262800,70652.43,70796.7,70516.22,70761.94,,,,,0,0,0,0,71154.46849491901,69043.48563208632,0,0
1773266400,70767.28,70903.49,70263.51,70386.89,,,,,0,0,0,0,71206.93802538303,69057.2299120183,1,0
1773270000,70384.38,70523.56,70146.64,70208.1,,,,,0,0,0,0,71219.11236127981,69086.640022706,,1
1773273600,70208.86,70367.83,70147.83,70234.11,,,,,0,0,0,0,71222.1883341522,69118.70455139312,,
1773277200,70230.51,70236.5,69771.33,69845.46,,,,,0,0,0,0,71222.73443866259,69148.63872890371,,
1773280800,69840,69892.82,69235,69305.67,,,,,0,0,0,0,71225.1428633172,69114.33847130125,,
1773284400,69301.19,69627.78,69255.32,69445.57,,,,,0,0,0,0,71239.17581830268,69083.22616529673,,
1773288000,69449.7,69675.06,69306.2,69385.76,1,,,,0,0,0,0,71244.42302347743,69059.70799755669,,
1773291600,69378.48,69547.02,69201.3,69478.83,,,1,,0,0,0,0,71255.40477857267,69035.39401078009,,
1773295200,69476.24,69560.1,69364.17,69494.46,,,,,0,0,0,0,71263.74803556959,69031.20196835433,,
1773298800,69499.91,69858.77,69425.74,69837.05,,,,,0,0,0,0,71258.096470744,69063.93777541022,,
1773302400,69832.8,70126,69714.76,69915.51,,,,,0,0,0,0,71254.1247839779,69155.76231592741,,
1773306000,69923.39,70396.93,69593.47,69969.31,,,,,0,0,0,0,71185.86601175203,69183.80593236905,,
1773309600,69969.83,70525.58,69873.05,70431.65,,,,,0,0,0,0,71136.09234631903,69179.54001498937,,
1773313200,70431.4,70808.74,70382.69,70447.54,,,,,0,0,0,0,71150.67665334485,69196.4421530842,,
1773316800,70444.41,70631.78,70299.72,70403.38,,,,,0,0,0,0,71128.20172070501,69196.21960322117,,
1773320400,70407.88,70541.57,69714.7,69992.01,,1,,,0,0,0,0,71013.64413440178,69184.75426468973,,
1773324000,69995.79,70677.58,69374,69607.97,,,,,0,0,0,0,70983.02188268758,69142.21954445577,,
1773327600,69608.5,70581.98,69486.95,70357.21,,,,,0,0,0,0,70962.70826136375,69119.08346812721,,
1773331200,70360.46,70580.37,69923.98,70400.79,,,,,0,0,0,0,70947.21959339945,69130.06712661474,,
1773334800,70401.49,70567.98,70101.49,70232.27,,,,,0,0,0,0,70920.05672639377,69153.79068155587,,
1773338400,70230.55,70317.77,69820.22,69832.47,,,,,0,0,0,0,70854.25561896114,69160.42015140352,,
1773342000,69832.65,70575.37,69792.5,70463.23,,,,,0,0,0,0,70859.70425481761,69162.87732910052,,
1773345600,70467.23,70576.63,70132.26,70188.15,,,,,0,0,0,0,70878.32762944642,69163.60257480746,,
1773349200,70188.89,70484.69,70188.89,70292.81,,,,,0,0,0,0,70894.78091487681,69159.8856577443,,
1773352800,70293.28,70317.39,70027.67,70190.11,,,,,0,0,0,0,70901.65892607092,69215.62901348076,,
1773356400,70185.79,70745.08,70172.43,70525.09,,,,,0,0,0,0,70927.4823928363,69272.82687300823,,
1773360000,70528.08,72013.48,70399,71479.6,,,,,0,0,1,0,71216.52624562473,69320.33897333844,,
1773363600,71480.08,71761.11,71292.62,71668.44,,,,,0,0,0,0,71368.5490671656,69288.88114224166,,
